Date,Time,salesforceName,siteName,energySource,Real Consumption (kWh),TalonRef,Heure Ouverture,Heure Fermeture,Ouverture dim,Margin
2023-06-23,13:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,92,45,5,21,Fermé,5
2023-06-23,14:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,90,45,5,21,Fermé,5
2023-06-23,15:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,90,45,5,21,Fermé,5
2023-06-23,16:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,88,45,5,21,Fermé,5
2023-06-23,17:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,94,45,5,21,Fermé,5
2023-06-23,18:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,91,45,5,21,Fermé,5
2023-06-23,19:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,90,45,5,21,Fermé,5
2023-06-23,20:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-23,21:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,76,45,5,21,Fermé,5
2023-06-23,22:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-23,23:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,82,45,5,21,Fermé,5
2023-06-24,00:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-24,01:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,82,45,5,21,Fermé,5
2023-06-24,02:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,80,45,5,21,Fermé,5
2023-06-24,03:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,77,45,5,21,Fermé,5
2023-06-24,04:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,76,45,5,21,Fermé,5
2023-06-24,05:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,79,45,5,21,Fermé,5
2023-06-24,06:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-24,07:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,83,45,5,21,Fermé,5
2023-06-24,08:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,85,45,5,21,Fermé,5
2023-06-24,09:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,86,45,5,21,Fermé,5
2023-06-24,10:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,87,45,5,21,Fermé,5
2023-06-24,11:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,93,45,5,21,Fermé,5
2023-06-24,12:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,92,45,5,21,Fermé,5
2023-06-24,13:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,94,45,5,21,Fermé,5
2023-06-24,14:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,94,45,5,21,Fermé,5
2023-06-24,15:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,92,45,5,21,Fermé,5
2023-06-24,16:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,93,45,5,21,Fermé,5
2023-06-24,17:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-24,18:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-24,19:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,95,45,5,21,Fermé,5
2023-06-24,20:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,90,45,5,21,Fermé,5
2023-06-24,21:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-24,22:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,87,45,5,21,Fermé,5
2023-06-24,23:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,86,45,5,21,Fermé,5
2023-06-25,00:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,83,45,5,21,Fermé,5
2023-06-25,01:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,86,45,5,21,Fermé,5
2023-06-25,02:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,85,45,5,21,Fermé,5
2023-06-25,03:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-25,04:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,81,45,5,21,Fermé,5
2023-06-25,05:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,82,45,5,21,Fermé,5
2023-06-25,06:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,83,45,5,21,Fermé,5
2023-06-25,07:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,84,45,5,21,Fermé,5
2023-06-25,08:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,85,45,5,21,Fermé,5
2023-06-25,09:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,87,45,5,21,Fermé,5
2023-06-25,10:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,89,45,5,21,Fermé,5
2023-06-25,11:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,93,45,5,21,Fermé,5
2023-06-25,12:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,94,45,5,21,Fermé,5
2023-06-25,13:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-25,14:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,97,45,5,21,Fermé,5
2023-06-25,15:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-25,16:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,93,45,5,21,Fermé,5
2023-06-25,17:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-25,18:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,96,45,5,21,Fermé,5
2023-06-25,19:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,93,45,5,21,Fermé,5
2023-06-25,20:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,78,45,5,21,Fermé,5
2023-06-25,21:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,79,45,5,21,Fermé,5
2023-06-25,22:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,84,45,5,21,Fermé,5
2023-06-25,23:00:00,MO2814,Annecy (rue du collège),ELECTRICITY,83,45,5,21,Fermé,5
2023-06-18,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,190,170,4,23,Matin,25
2023-06-18,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,191,170,4,23,Matin,25
2023-06-18,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,196,170,4,23,Matin,25
2023-06-18,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,193,170,4,23,Matin,25
2023-06-18,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,191,170,4,23,Matin,25
2023-06-18,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,232,170,4,23,Matin,25
2023-06-18,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,288,170,4,23,Matin,25
2023-06-18,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,288,170,4,23,Matin,25
2023-06-18,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,275,170,4,23,Matin,25
2023-06-18,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,302,170,4,23,Matin,25
2023-06-18,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,335,170,4,23,Matin,25
2023-06-18,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,333,170,4,23,Matin,25
2023-06-18,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,331,170,4,23,Matin,25
2023-06-18,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,329,170,4,23,Matin,25
2023-06-18,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,333,170,4,23,Matin,25
2023-06-18,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,313,170,4,23,Matin,25
2023-06-18,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,314,170,4,23,Matin,25
2023-06-18,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,302,170,4,23,Matin,25
2023-06-18,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,299,170,4,23,Matin,25
2023-06-18,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,299,170,4,23,Matin,25
2023-06-18,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,243,170,4,23,Matin,25
2023-06-18,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,213,170,4,23,Matin,25
2023-06-18,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,199,170,4,23,Matin,25
2023-06-18,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,197,170,4,23,Matin,25
2023-06-19,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,194,170,4,23,Matin,25
2023-06-19,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,195,170,4,23,Matin,25
2023-06-19,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,199,170,4,23,Matin,25
2023-06-19,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,193,170,4,23,Matin,25
2023-06-19,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,244,170,4,23,Matin,25
2023-06-19,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,277,170,4,23,Matin,25
2023-06-19,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,328,170,4,23,Matin,25
2023-06-19,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,308,170,4,23,Matin,25
2023-06-19,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,302,170,4,23,Matin,25
2023-06-19,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,314,170,4,23,Matin,25
2023-06-19,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,361,170,4,23,Matin,25
2023-06-19,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,374,170,4,23,Matin,25
2023-06-19,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,369,170,4,23,Matin,25
2023-06-19,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,355,170,4,23,Matin,25
2023-06-19,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,362,170,4,23,Matin,25
2023-06-19,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,331,170,4,23,Matin,25
2023-06-19,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,323,170,4,23,Matin,25
2023-06-19,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,317,170,4,23,Matin,25
2023-06-19,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,332,170,4,23,Matin,25
2023-06-19,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,324,170,4,23,Matin,25
2023-06-19,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,289,170,4,23,Matin,25
2023-06-19,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,274,170,4,23,Matin,25
2023-06-19,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,278,170,4,23,Matin,25
2023-06-19,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,217,170,4,23,Matin,25
2023-06-20,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,192,170,4,23,Matin,25
2023-06-20,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,192,170,4,23,Matin,25
2023-06-20,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,200,170,4,23,Matin,25
2023-06-20,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,193,170,4,23,Matin,25
2023-06-20,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,244,170,4,23,Matin,25
2023-06-20,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,281,170,4,23,Matin,25
2023-06-20,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,339,170,4,23,Matin,25
2023-06-20,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,355,170,4,23,Matin,25
2023-06-20,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,335,170,4,23,Matin,25
2023-06-20,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,334,170,4,23,Matin,25
2023-06-20,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,365,170,4,23,Matin,25
2023-06-20,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,370,170,4,23,Matin,25
2023-06-20,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,361,170,4,23,Matin,25
2023-06-20,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,353,170,4,23,Matin,25
2023-06-20,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,367,170,4,23,Matin,25
2023-06-20,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,352,170,4,23,Matin,25
2023-06-20,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,351,170,4,23,Matin,25
2023-06-20,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,337,170,4,23,Matin,25
2023-06-20,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,329,170,4,23,Matin,25
2023-06-20,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,326,170,4,23,Matin,25
2023-06-20,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,300,170,4,23,Matin,25
2023-06-20,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,286,170,4,23,Matin,25
2023-06-20,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,287,170,4,23,Matin,25
2023-06-20,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,219,170,4,23,Matin,25
2023-06-21,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,195,170,4,23,Matin,25
2023-06-21,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,194,170,4,23,Matin,25
2023-06-21,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,200,170,4,23,Matin,25
2023-06-21,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,195,170,4,23,Matin,25
2023-06-21,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,246,170,4,23,Matin,25
2023-06-21,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,282,170,4,23,Matin,25
2023-06-21,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,336,170,4,23,Matin,25
2023-06-21,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,304,170,4,23,Matin,25
2023-06-21,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,319,170,4,23,Matin,25
2023-06-21,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,336,170,4,23,Matin,25
2023-06-21,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,397,170,4,23,Matin,25
2023-06-21,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,368,170,4,23,Matin,25
2023-06-21,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,361,170,4,23,Matin,25
2023-06-21,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,374,170,4,23,Matin,25
2023-06-21,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,375,170,4,23,Matin,25
2023-06-21,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,380,170,4,23,Matin,25
2023-06-21,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,375,170,4,23,Matin,25
2023-06-21,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,356,170,4,23,Matin,25
2023-06-21,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,354,170,4,23,Matin,25
2023-06-21,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,341,170,4,23,Matin,25
2023-06-21,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,305,170,4,23,Matin,25
2023-06-21,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,295,170,4,23,Matin,25
2023-06-21,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,299,170,4,23,Matin,25
2023-06-21,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,229,170,4,23,Matin,25
2023-06-22,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,200,170,4,23,Matin,25
2023-06-22,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,204,170,4,23,Matin,25
2023-06-22,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,205,170,4,23,Matin,25
2023-06-22,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,223,170,4,23,Matin,25
2023-06-22,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,266,170,4,23,Matin,25
2023-06-22,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,306,170,4,23,Matin,25
2023-06-22,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,378,170,4,23,Matin,25
2023-06-22,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,340,170,4,23,Matin,25
2023-06-22,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,320,170,4,23,Matin,25
2023-06-22,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,308,170,4,23,Matin,25
2023-06-22,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,369,170,4,23,Matin,25
2023-06-22,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,346,170,4,23,Matin,25
2023-06-22,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,335,170,4,23,Matin,25
2023-06-22,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,336,170,4,23,Matin,25
2023-06-22,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,346,170,4,23,Matin,25
2023-06-22,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,333,170,4,23,Matin,25
2023-06-22,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,334,170,4,23,Matin,25
2023-06-22,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,321,170,4,23,Matin,25
2023-06-22,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,326,170,4,23,Matin,25
2023-06-22,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,324,170,4,23,Matin,25
2023-06-22,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,292,170,4,23,Matin,25
2023-06-22,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,280,170,4,23,Matin,25
2023-06-22,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,275,170,4,23,Matin,25
2023-06-22,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,217,170,4,23,Matin,25
2023-06-23,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,184,170,4,23,Matin,25
2023-06-23,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,182,170,4,23,Matin,25
2023-06-23,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,186,170,4,23,Matin,25
2023-06-23,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,183,170,4,23,Matin,25
2023-06-23,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,234,170,4,23,Matin,25
2023-06-23,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,270,170,4,23,Matin,25
2023-06-23,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,318,170,4,23,Matin,25
2023-06-23,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,302,170,4,23,Matin,25
2023-06-23,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,284,170,4,23,Matin,25
2023-06-23,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,287,170,4,23,Matin,25
2023-06-23,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,335,170,4,23,Matin,25
2023-06-23,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,348,170,4,23,Matin,25
2023-06-23,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,340,170,4,23,Matin,25
2023-06-23,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,340,170,4,23,Matin,25
2023-06-23,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,345,170,4,23,Matin,25
2023-06-23,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,335,170,4,23,Matin,25
2023-06-23,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,324,170,4,23,Matin,25
2023-06-23,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,320,170,4,23,Matin,25
2023-06-23,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,322,170,4,23,Matin,25
2023-06-23,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,313,170,4,23,Matin,25
2023-06-23,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,285,170,4,23,Matin,25
2023-06-23,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,267,170,4,23,Matin,25
2023-06-23,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,248,170,4,23,Matin,25
2023-06-23,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,219,170,4,23,Matin,25
2023-06-24,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-24,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,00:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,01:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,02:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,03:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,04:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,05:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,06:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,07:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,08:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,09:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,10:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,11:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,12:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,13:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,14:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,15:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,16:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,17:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,18:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,19:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,20:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,21:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,22:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-25,23:00:00,CS855,MARSEILLE-CAILLOLS,ELECTRICITY,0,170,4,23,Matin,25
2023-06-18,00:00:00,CS528,CHAVILLE,ELECTRICITY,61,45,4,22,Journée,12
